id,source_file,question,type,answer,raw,option_A,option_B
74,7-判断1（国防法规、三大条令）.docx,73.为维护国旗的尊严，国家发布《国旗》和《国旗颜色标准样品》两项国家标准，规定了国旗的形状、颜色、图案、制版定位、通用通用尺寸、染色牢度等技术要求。 正确答案：正确,判断,对,"73.为维护国旗的尊严，国家发布《国旗》和《国旗颜色标准样品》两项国家标准，规定了国旗的形状、颜色、图案、制版定位、通用通用尺寸、染色牢度等技术要求。
正确答案：正确",对,错
75,7-判断1（国防法规、三大条令）.docx,74.商业广告活动中如有使用国旗进行商业炒作等现象，市场监管部门不应当对此进行查处。 正确答案：错误 答案解析：商业广告活动中如有违禁使用国旗进行商业炒作等现象，市场监管部门应当对此进行查处。,判断,错,"74.商业广告活动中如有使用国旗进行商业炒作等现象，市场监管部门不应当对此进行查处。
正确答案：错误
答案解析：商业广告活动中如有违禁使用国旗进行商业炒作等现象，市场监管部门应当对此进行查处。",对,错
76,7-判断1（国防法规、三大条令）.docx,75.国家发布《国旗》和《国旗颜色标准样品》两项国家标准，并宣布于1992年12月1日起正式实施。 正确答案：错误 答案解析：国家发布《国旗》和《国旗颜色标准样品》两项国家标准，并宣布于1991年12月1日起正式实施。,判断,错,"75.国家发布《国旗》和《国旗颜色标准样品》两项国家标准，并宣布于1992年12月1日起正式实施。
正确答案：错误
答案解析：国家发布《国旗》和《国旗颜色标准样品》两项国家标准，并宣布于1991年12月1日起正式实施。",对,错
77,7-判断1（国防法规、三大条令）.docx,76.书店、文化用品店、批发市场等销售国旗的单位，销售的国旗应有合法的进货渠道。 正确答案：正确,判断,对,"76.书店、文化用品店、批发市场等销售国旗的单位，销售的国旗应有合法的进货渠道。
正确答案：正确",对,错
78,7-判断1（国防法规、三大条令）.docx,77.销售的国旗，颜色、尺寸等应当符合有关法律法规规定，不得销售不合格的国旗，对于不符合要求等问题的销售单位，市场监管局应当责令其立即整改，并下架问题产品。 正确答案：正确,判断,对,"77.销售的国旗，颜色、尺寸等应当符合有关法律法规规定，不得销售不合格的国旗，对于不符合要求等问题的销售单位，市场监管局应当责令其立即整改，并下架问题产品。
正确答案：正确",对,错
79,7-判断1（国防法规、三大条令）.docx,78.销售的国旗，可以在国旗上面印刷广告图片和文字。 正确答案：错误 答案解析：《中华人民共和国国旗法》第十八条规定，国旗及其图案不得用作商标和广告。,判断,错,"78.销售的国旗，可以在国旗上面印刷广告图片和文字。
正确答案：错误
答案解析：《中华人民共和国国旗法》第十八条规定，国旗及其图案不得用作商标和广告。",对,错
80,7-判断1（国防法规、三大条令）.docx,79.小国旗不可以买卖 正确答案：错误 答案解析：小国旗可以买卖，只要是合法的经营，买卖国旗，法律是不禁止的。但是按照法律规定小国旗应该妥善保管起来。,判断,错,"79.小国旗不可以买卖
正确答案：错误
答案解析：小国旗可以买卖，只要是合法的经营，买卖国旗，法律是不禁止的。但是按照法律规定小国旗应该妥善保管起来。",对,错
81,7-判断1（国防法规、三大条令）.docx,80.小明买了一面小国旗，用完后扔在路边，这种行为是错误的。 正确答案：正确 答案解析：国旗不用时，应该妥善保管好。国旗不得在公共场合故意以焚烧、损毁、涂划、玷污、践踏。,判断,对,"80.小明买了一面小国旗，用完后扔在路边，这种行为是错误的。
正确答案：正确
答案解析：国旗不用时，应该妥善保管好。国旗不得在公共场合故意以焚烧、损毁、涂划、玷污、践踏。",对,错
82,7-判断1（国防法规、三大条令）.docx,81.国旗生产销售企业，生产过程中可以随意更改国旗颜色和尺寸。 正确答案：错误 答案解析：国家发布《国旗》和《国旗颜色标准样品》两项国家标准，规定了国旗的形状、颜色、图案、制版定位、通用尺寸、染色牢度等技术要求。,判断,错,"81.国旗生产销售企业，生产过程中可以随意更改国旗颜色和尺寸。
正确答案：错误
答案解析：国家发布《国旗》和《国旗颜色标准样品》两项国家标准，规定了国旗的形状、颜色、图案、制版定位、通用尺寸、染色牢度等技术要求。",对,错
83,7-判断1（国防法规、三大条令）.docx,82.新闻媒体应当积极宣传国旗知识，引导公民和组织正确使用国旗及其图案。 正确答案：正确,判断,对,"82.新闻媒体应当积极宣传国旗知识，引导公民和组织正确使用国旗及其图案。
正确答案：正确",对,错
84,7-判断1（国防法规、三大条令）.docx,83.府确定。 正确答案：正确,判断,对,"83.府确定。
正确答案：正确",对,错
85,7-判断1（国防法规、三大条令）.docx,84.若某中小学校有超过8成学生讲文明懂礼貌，那该学校可自行决定是否开展升旗仪式的礼仪教育。 正确答案：错误 答案解析：中小学应当教育学生了解和遵守国旗升旗仪式礼仪。,判断,错,"84.若某中小学校有超过8成学生讲文明懂礼貌，那该学校可自行决定是否开展升旗仪式的礼仪教育。
正确答案：错误
答案解析：中小学应当教育学生了解和遵守国旗升旗仪式礼仪。",对,错
86,7-判断1（国防法规、三大条令）.docx,85.在公共场合故意以焚烧、毁损、涂划、玷污、践踏等方式侮辱中华人民共和国国旗的，依法追究行政责任。 正确答案：错误 答案解析：侮辱中华人民共和国国旗的，依法追究刑事责任。,判断,错,"85.在公共场合故意以焚烧、毁损、涂划、玷污、践踏等方式侮辱中华人民共和国国旗的，依法追究行政责任。
正确答案：错误
答案解析：侮辱中华人民共和国国旗的，依法追究刑事责任。",对,错
87,7-判断1（国防法规、三大条令）.docx,86.国旗最大的五角星在国旗正面的右上方。 正确答案：错误 答案解析：国旗的五颗星星都在国旗正面的左上方。,判断,错,"86.国旗最大的五角星在国旗正面的右上方。
正确答案：错误
答案解析：国旗的五颗星星都在国旗正面的左上方。",对,错
88,7-判断1（国防法规、三大条令）.docx,87.国旗上四颗小五角星均各有一个角尖正对大五角星的中心点。 正确答案：正确,判断,对,"87.国旗上四颗小五角星均各有一个角尖正对大五角星的中心点。
正确答案：正确",对,错
89,7-判断1（国防法规、三大条令）.docx,88.只要不侮辱国旗，可以在广告中使用国旗作为背景。 正确答案：错误 答案解析：《广告法》第九条规定，广告中使用国旗属于违法行为。,判断,错,"88.只要不侮辱国旗，可以在广告中使用国旗作为背景。
正确答案：错误
答案解析：《广告法》第九条规定，广告中使用国旗属于违法行为。",对,错
90,7-判断1（国防法规、三大条令）.docx,89.为了提高广告的可信度，可以将北京天安门用做广告的背景。 正确答案：错误 答案解析：广告不得使用或者变相使用国家机关的名义或者形象。,判断,错,"89.为了提高广告的可信度，可以将北京天安门用做广告的背景。
正确答案：错误
答案解析：广告不得使用或者变相使用国家机关的名义或者形象。",对,错
91,7-判断1（国防法规、三大条令）.docx,90.即使是正规的商业活动也不能擅自使用国庆70周年活动标识进行宣传和布景。 正确答案：正确,判断,对,"90.即使是正规的商业活动也不能擅自使用国庆70周年活动标识进行宣传和布景。
正确答案：正确",对,错
92,7-判断1（国防法规、三大条令）.docx,91.为了增加品牌宣传力度，可以擅自将国庆70周年活动标识印制成小徽章进行售卖。 正确答案：错误 答案解析：未经特殊标志所有人许可，擅自制造、销售其特殊标志属于侵权行为。,判断,错,"91.为了增加品牌宣传力度，可以擅自将国庆70周年活动标识印制成小徽章进行售卖。
正确答案：错误
答案解析：未经特殊标志所有人许可，擅自制造、销售其特殊标志属于侵权行为。",对,错
93,7-判断1（国防法规、三大条令）.docx,92.《纪律条令》适用于中国人民解放军现役军人和单位，以及参战、支前的预备役人员。(  ) 正确答案：正确,判断,对,"92.《纪律条令》适用于中国人民解放军现役军人和单位，以及参战、支前的预备役人员。(  )
正确答案：正确",对,错
