id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D
151,1-单选1（国防法规）.docx,150. 为了在未来战争中赢得主动权，国防动员必须尽快适应世界新军变革的发展，有针对性地夯实动员基础。在国防动员体制中居核心地位的是（   ）。,单选,A,"150. 为了在未来战争中赢得主动权，国防动员必须尽快适应世界新军变革的发展，有针对性地夯实动员基础。在国防动员体制中居核心地位的是（   ）。
A、人民武装动员
B、人民防空动员
C、国防交通动员
D、国民经济动员
正确答案：A",A. 人民武装动员,B. 人民防空动员,C. 国防交通动员,D. 国民经济动员 正确答案：A
152,1-单选1（国防法规）.docx,151. 国防动员的主要内容通常包括人民武装动员、国民经济动员、人民防空动员、国防交通动员。（   ）属于战争动员的基础。,单选,D,"151. 国防动员的主要内容通常包括人民武装动员、国民经济动员、人民防空动员、国防交通动员。（   ）属于战争动员的基础。
A、人民武装动员
B、人民防空动员
C、国防交通动员
D、国民经济动员
正确答案：D",A. 人民武装动员,B. 人民防空动员,C. 国防交通动员,D. 国民经济动员 正确答案：D
153,1-单选1（国防法规）.docx,152. 2001年8月31日，全国人大常委会决定，每年9月的第三个（   ）为全民国防教育日。,单选,C,"152. 2001年8月31日，全国人大常委会决定，每年9月的第三个（   ）为全民国防教育日。
A、星期三
B、星期五
C、星期六
D、星期日
正确答案：C",A. 星期三,B. 星期五,C. 星期六,D. 星期日 正确答案：C
154,1-单选1（国防法规）.docx,153. 为了给青少年学生创造艰苦的环境让他们经受锻炼，国防教育中的（   ）给青少年们提供了极佳的平台。,单选,B,"153. 为了给青少年学生创造艰苦的环境让他们经受锻炼，国防教育中的（   ）给青少年们提供了极佳的平台。
A、军事知识教育
B、军事训练
C、国防知识教育
D、军事夏令营
正确答案：B",A. 军事知识教育,B. 军事训练,C. 国防知识教育,D. 军事夏令营 正确答案：B
155,1-单选1（国防法规）.docx,154. （   ）是学生就学期间必须接受基本军事训练的制度。,单选,B,"154. （   ）是学生就学期间必须接受基本军事训练的制度。
A、国防教育
B、军训制度
C、军事操练
D、军事技能考核
正确答案：B",A. 国防教育,B. 军训制度,C. 军事操练,D. 军事技能考核 正确答案：B
156,1-单选1（国防法规）.docx,155. 按立法权限划分的国防法规体系可分为四个层次，其中如《国防法》、《兵役法》等属于（   ）。,单选,A,"155. 按立法权限划分的国防法规体系可分为四个层次，其中如《国防法》、《兵役法》等属于（   ）。
A、国防方面的法律
B、国防法规
C、国防规章
D、地方性国防法规
正确答案：A",A. 国防方面的法律,B. 国防法规,C. 国防规章,D. 地方性国防法规 正确答案：A
157,1-单选1（国防法规）.docx,156. （   ）是国家谋划、决策、指挥、协调国防建设和军、事斗争的组织体系及相应制度，包括国防领导机构的设置、职权划分、相互关系及相关制度等，是国防体制和国家体制的重要组成部分。,单选,B,"156. （   ）是国家谋划、决策、指挥、协调国防建设和军、事斗争的组织体系及相应制度，包括国防领导机构的设置、职权划分、相互关系及相关制度等，是国防体制和国家体制的重要组成部分。
A、国防法规
B、国防领导体制
C、国防动员
D、国防建设目标
正确答案：B",A. 国防法规,B. 国防领导体制,C. 国防动员,D. 国防建设目标 正确答案：B
158,1-单选1（国防法规）.docx,157. 国防的要素主要包括国防的主体、国防的对象、国防的目的和国防（   ）。,单选,B,"157. 国防的要素主要包括国防的主体、国防的对象、国防的目的和国防（   ）。
A、权利
B、手段
C、责任
D、义务
正确答案：B",A. 权利,B. 手段,C. 责任,D. 义务 正确答案：B
159,1-单选1（国防法规）.docx,158. （   ）是指一批学握计算机知识技能、能对加密程序解密、窃取或对信息进行破坏，并以此作为业余爱好或半职业、职业手段的人。,单选,A,"158. （   ）是指一批学握计算机知识技能、能对加密程序解密、窃取或对信息进行破坏，并以此作为业余爱好或半职业、职业手段的人。
A、“黑客”
B、“红客”
C、计算机高手
D、计算机专业人才
正确答案：A",A. “黑客”,B. “红客”,C. 计算机高手,D. 计算机专业人才 正确答案：A
160,1-单选1（国防法规）.docx,159. 《孙子兵法》中提出的“我专而敌分”是指（   ）。,单选,A,"159. 《孙子兵法》中提出的“我专而敌分”是指（   ）。
A、我方集中力量而尽量分散敌人的力量
B、我方专心致志而敌人精力分散
C、我方专一而敌人分散
D、我方专业而敌人不够专业
正确答案：A",A. 我方集中力量而尽量分散敌人的力量,B. 我方专心致志而敌人精力分散,C. 我方专一而敌人分散,D. 我方专业而敌人不够专业 正确答案：A
161,1-单选1（国防法规）.docx,160. 中国特色军事变革的战略目标就是（   ）。,单选,A,"160. 中国特色军事变革的战略目标就是（   ）。
A、建设信息化军队、打赢信息化战争
B、打得赢
C、不变质
D、实现两个转变
正确答案：A",A. 建设信息化军队、打赢信息化战争,B. 打得赢,C. 不变质,D. 实现两个转变 正确答案：A
162,1-单选1（国防法规）.docx,161. 1935年1月我党召开的（   ）确立了毛泽东在红军和中共中央的领导地位。,单选,A,"161. 1935年1月我党召开的（   ）确立了毛泽东在红军和中共中央的领导地位。
A、遵义会议
B、古田会议
C、八七会议
D、洛川会议
正确答案：A",A. 遵义会议,B. 古田会议,C. 八七会议,D. 洛川会议 正确答案：A
163,1-单选1（国防法规）.docx,162. 与“以镒称铢”相匹配的军事含义是（   ）。,单选,D,"162. 与“以镒称铢”相匹配的军事含义是（   ）。
A、以寡击众
B、以少胜多
C、以弱胜强
D、以众击寡
正确答案：D",A. 以寡击众,B. 以少胜多,C. 以弱胜强,D. 以众击寡 正确答案：D
164,1-单选1（国防法规）.docx,163. 信息化战争能量释放的主要形式是（   ）。,单选,D,"163. 信息化战争能量释放的主要形式是（   ）。
A、热能
B、机械
C、体能
D、信息能
正确答案：D",A. 热能,B. 机械,C. 体能,D. 信息能 正确答案：D
165,1-单选1（国防法规）.docx,164. （   ）是一种利用卫星定位实现精确制导的新技术，一般用于攻击地面静止目标。,单选,B,"164. （   ）是一种利用卫星定位实现精确制导的新技术，一般用于攻击地面静止目标。
A、遥控制导
B、卫星制导
C、惯性制导
D、匹配制导
正确答案：B",A. 遥控制导,B. 卫星制导,C. 惯性制导,D. 匹配制导 正确答案：B
166,1-单选1（国防法规）.docx,165. 原始农业时代战争的物质基础是（   ）。,单选,D,"165. 原始农业时代战争的物质基础是（   ）。
A、机械化武器装备
B、信息化武器装备
C、信息化作战平台
D、冷器武器装备
正确答案：D",A. 机械化武器装备,B. 信息化武器装备,C. 信息化作战平台,D. 冷器武器装备 正确答案：D
167,1-单选1（国防法规）.docx,166. （   ）是通过导弹上的导引头发射电磁波并接受目标反射回来的电磁波，并以此来探测和跟踪目标。,单选,A,"166. （   ）是通过导弹上的导引头发射电磁波并接受目标反射回来的电磁波，并以此来探测和跟踪目标。
A、主动式制导
B、被动式制导
C、半主动式制导
D、自动式制导
正确答案：A",A. 主动式制导,B. 被动式制导,C. 半主动式制导,D. 自动式制导 正确答案：A
168,1-单选1（国防法规）.docx,167. （   ）是在战略、战役后方实施大规模运输的主要手段。,单选,D,"167. （   ）是在战略、战役后方实施大规模运输的主要手段。
A、公路运输
B、水路运输
C、航空运输
D、铁路运输
正确答案：D",A. 公路运输,B. 水路运输,C. 航空运输,D. 铁路运输 正确答案：D
169,1-单选1（国防法规）.docx,168. 建设信息化军队打赢信息化战争的根本是（   ）。,单选,A,"168. 建设信息化军队打赢信息化战争的根本是（   ）。
A、人才
B、武器装备
C、信息技术
D、科技
正确答案：A",A. 人才,B. 武器装备,C. 信息技术,D. 科技 正确答案：A
170,1-单选1（国防法规）.docx,169. 共产党人研究和认识战争的目的是（   ）。,单选,C,"169. 共产党人研究和认识战争的目的是（   ）。
A、打赢战争
B、制止战争
C、消灭战争
D、保家卫国
正确答案：C",A. 打赢战争,B. 制止战争,C. 消灭战争,D. 保家卫国 正确答案：C
171,1-单选1（国防法规）.docx,170. 关于 “一带一路”建设的风险和挑战，下列说法中不正确的（   ） 。,单选,A,"170. 关于 “一带一路”建设的风险和挑战，下列说法中不正确的（   ） 。
A、沿线各国经济发展水平一致
B、沿线各国宗教问题复杂
C、沿线各国政治制度不同，体制差异巨大
D、沿线部分国家安全形势较为复杂
正确答案：A",A. 沿线各国经济发展水平一致,B. 沿线各国宗教问题复杂,C. 沿线各国政治制度不同，体制差异巨大,D. 沿线部分国家安全形势较为复杂 正确答案：A
172,1-单选1（国防法规）.docx,171. 工业 4.0 战略是由以下哪个国家提出的？（   ）,单选,C,"171. 工业 4.0 战略是由以下哪个国家提出的？（   ）
A、美国
B、日本
C、德国
D、中国
正确答案：C",A. 美国,B. 日本,C. 德国,D. 中国 正确答案：C
173,1-单选1（国防法规）.docx,172. “一带一路”战略中的“路”指的是（   ）。,单选,D,"172. “一带一路”战略中的“路”指的是（   ）。
A、泛亚铁路
B、第三亚欧大陆桥
C、中巴经济走廊
D、21 世纪海上丝绸之路
正确答案：D",A. 泛亚铁路,B. 第三亚欧大陆桥,C. 中巴经济走廊,D. 21 世纪海上丝绸之路 正确答案：D
174,1-单选1（国防法规）.docx,173. 二战后南海局势比较稳定的原因不包括（   ）。,单选,C,"173. 二战后南海局势比较稳定的原因不包括（   ）。
A、南海争端方很长时间内都不是海军军事强国
B、东盟争端国与中国之间存在着巨大的实力对比差异
C、冷战后相当长时间内，中美战略关系极不稳定
D、冷战后，南海地区一度是东亚进入后冷战时代最彻底的地区之一
正确答案：C",A. 南海争端方很长时间内都不是海军军事强国,B. 东盟争端国与中国之间存在着巨大的实力对比差异,C. 冷战后相当长时间内，中美战略关系极不稳定,D. 冷战后，南海地区一度是东亚进入后冷战时代最彻底的地区之一 正确答案：C
175,1-单选1（国防法规）.docx,174. 为了实现“一中同表”，所坚持的原则中不包括（   ）。,单选,D,"174. 为了实现“一中同表”，所坚持的原则中不包括（   ）。
A、恪尊宪法
B、民意为本
C、整体推动
D、个性尊严
正确答案：D",A. 恪尊宪法,B. 民意为本,C. 整体推动,D. 个性尊严 正确答案：D
176,1-单选1（国防法规）.docx,175. 日本之所以介入南海问题的动因是（   ）。,单选,D,"175. 日本之所以介入南海问题的动因是（   ）。
A、日本经济、军事的此消彼长对中国崛起抱有极深的恐惧
B、遏制中国海权的发展，遏制中国的和平崛起
C、让中国无暇顾及中日钓鱼岛争端
D、以上都是
正确答案：D",A. 日本经济、军事的此消彼长对中国崛起抱有极深的恐惧,B. 遏制中国海权的发展，遏制中国的和平崛起,C. 让中国无暇顾及中日钓鱼岛争端,D. 以上都是 正确答案：D
